Prev_Return,Prev_Range_Pct,Prev_Direction,Asian_Return,Asian_Range_Pct,Asian_Direction,London_Return,London_Range_Pct,London_Direction,Dist_Prev_High,Dist_Prev_Low,Target
-0.2887750061106854,1.5870249264397156,0,2.60179965397638,3.0263615367422387,1,-0.26099018890767284,1.8658730358899416,0,1.5061111516818426,3.138524179835726,1
3.115971722088385,3.725134725705913,1,-2.1737669499558283,4.424967827807805,0,0.3599912692126102,1.5590399003132571,1,-2.210477170972298,1.4323143020339242,0
-3.1817119518064167,5.493194941919537,0,-1.6024012738919489,2.0337573086859884,0,0.43596214511040093,2.013669821240799,1,-4.141145591294482,1.3966244725738357,0
-3.7193464578416586,4.6407246036418535,0,-1.9194231306553053,2.9874051625937605,0,0.715147384786969,2.8390047322223975,1,-4.350632517895265,0.2952066283959345,0
-5.653061663120329,7.976121391879974,0,0.46124736141219586,3.43731239398658,1,-0.2126127556314032,2.3391938858241255,0,-6.335438991930613,1.7221115976531611,1
0.4343630992997469,5.180346693064885,1,-1.0991890205863988,2.2997788237962937,0,-0.8041456955160844,4.123568324868441,0,-5.200479121981108,-0.14061032863849252,1
-1.2778313389667084,5.438099018885054,0,0.7293915040183772,1.4849598163031017,1,-1.4778246439495746,1.9355589504056476,0,-2.508274406972749,3.042098251022094,0
-2.0925373134328384,3.2153846153846097,0,0.10639296187682944,2.0643988269794695,1,0.48089542165061583,2.8252606021973143,1,-2.577608784040076,0.6228739002932594,0
0.04633431085044842,4.059941348973614,1,1.2507045561296408,2.468882104274307,1,2.0952135747015643,2.5186401639429827,1,0.011192184657337144,4.127110582639716,1
4.7127759511507765,5.796383278534532,1,-1.7323551642081558,1.96291719279515,0,0.46704627505462226,2.0145369295591844,1,-1.9352273967355453,3.768593755891557,0
-1.815451692993644,2.9354045040336962,0,0.6763787126875185,1.4524667492818766,1,-0.8434497400582577,1.5090684740103555,0,-2.174785357214899,0.7820980041662574,1
-0.024784562758054386,2.127132243345571,0,1.6523575011503941,2.3263859946401975,1,1.9981468482381002,2.807468763161582,1,2.7467796610169506,4.95546968060057,1
3.5266888107616046,4.695362642858519,1,0.6081245170548641,1.7597968870736294,1,0.08267847515858406,1.130158758044136,1,-0.5406260224670052,4.129352268095026,0
1.0463627331935188,2.183905508334255,1,-0.6171005341868646,1.1506319572650496,0,0.07405926059409791,0.7639970903720835,1,-0.8872587166747437,1.2938806519681259,0
